TGAS.ID,HIP.ID,cat,ra,dec,parallax,pmra,pmdec,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,rv,erv,qrv,tenc,tenc.5per,tenc.95per,denc,denc.5per,denc.95per,venc,venc.5per,venc.95per
5108377030337405952,17288,xt,55.5172273039408,-17.1459655615728,10.0257968157475,33.6151073947142,-18.9289206641971,0.257285328309225,0.194714868988361,0.330204623879172,0.0566850563950463,0.0512586340877544,-0.5826872,0.52213836,0.14455263,-0.13270961,-0.6347873,-0.09543453,0.16239585,0.06171037,-0.17023276,0.10903248,32.7,0.3,A,-6.793,-7.199,-6.375,1.34292633674374,0.0687553075587783,7.81462279296563,14.8540522852046,14.3784987724152,15.3742698484135
NA,85523,xh,262.166435769886,-46.8918282234189,220.24,571.26,-880.83,1.31,0.73,1.42,1.77,0.74,0.0784238504927282,-0.182826959252569,0.168244517526136,0.118094371385179,-0.00569529646966882,-0.0822951782113172,-0.419339317109281,0.0620605734042792,0.0653465346534654,0.4,-2.73,0,A,-0.007,-0.007,-0.007,4.53656508297139,4.44272335704216,4.58744259064181,19.9582869934671,19.864078437767,20.0472997743141
1637645328881199360,86162,xt,264.10791290319,68.3356138431298,220.024758106481,-320.719466610991,-1269.76034749129,0.445606148884327,0.40546629696135,0.393103227161219,0.065877784354928,0.0730899729525266,-0.4018359,-0.085461155,0.30141196,-0.073269404,0.2271576,-0.12954679,0.18661326,-0.05896588,0.013352168,0.059290666,-28.58,0.09,A,0,0,0,4.53574895056822,4.50871071097089,4.54905489149732,42.0270601623081,41.9404648501363,42.1098220407138
NA,87937,xh,269.452075174325,4.65394319801711,548.31,-798.58,10328.12,1.25,1.01,1.51,1.72,1.22,0.0755895363691217,-0.0640717844769663,-0.11957380371266,0.0134106842850252,-0.154229156874492,-0.0226402560270031,-0.165548938021811,0.0904892072768404,-0.0574909575480678,0.194174757281553,-110.51,0.1,A,0,0,0,1.81411531331673,1.79663759309272,1.8225965070056,134.906377399806,134.568337233517,135.240109411701
NA,104214,xh,316.724800606522,38.7369545765157,286.82,4168.31,3269.2,4.49,6.85,6.78,6.57,12.08,-0.0699502696596886,0.321831537864141,-0.033540954946335,-0.16264867085448,0.233210143307029,-0.324340501237624,-0.224605507425743,-0.108162376237624,0.0374257425742574,0.02,-65.74,0.09,A,0,0,0,3.4767203833246,3.24675398023487,3.6228883942893,89.1042668294795,86.20798459318,92.3486043616278
2154877657540105216,91772,xt,280.695400528448,59.632047114983,286.391028275881,-1400.75330298341,1858.52671766582,0.920717084501684,0.292361376773703,0.832375150269971,0.196825638699699,0.18249964265759,-0.114585236,-0.9205939,0.19911934,0.053266894,0.07955213,-0.07212682,-0.124304965,-0.22327942,-0.09154814,-0.17301227,1.09,0.09,A,-0.055,-0.055,-0.055,2.69717851957506,2.65830418729397,2.7175997692686,39.3115408933842,39.1442194399173,39.476040182227
NA,104217,xh,316.730265088592,38.7300462152491,285.88,4106.9,3144.68,0.31,0.39,0.54,0.32,0.44,0.510448210475748,-1.54890107041887,0.56869151544953,-0.441048297407326,-1.56726539952996,0.527269585261235,-0.761518496883295,-1.93260003837398,1.70677837014471,-0.386138613861386,-64.07,0.08,A,0,0,0,3.48818477717881,3.46595003811096,3.49965621759702,86.6545309389848,86.4176267356151,86.9011714123283
6583271789081861120,105090,xt,319.313624582692,-38.8705464524506,251.138192234411,-3259.35780724873,-1145.97639746163,0.368212845117496,0.370400348749862,0.568683212717115,0.0477685479375708,0.0374664440379972,0.8779646,-0.46082315,0.3587622,0.32890886,-0.6041587,0.35364756,0.34699395,-0.22721472,-0.20074561,0.23872018,20.11,0.15,A,-0.015,-0.015,-0.015,3.79493374274436,3.76397471331254,3.81172007536466,79.0781713967645,78.8537050405732,79.3154324706546
NA,108870,xh,330.840237390254,-56.7762791000907,276.06,3960.93,-2539.23,0.19,0.15,0.28,0.24,0.17,-1.03747905387691,0.282367818310162,0.518675078304716,0.0474709599192159,-1.29767478051981,-0.421071152552149,0.355424396808613,0.264574757281554,-1.50174757281553,0.16,-40,0.2,A,0,0,0,3.62448233119068,3.6120819353632,3.63085149405396,72.0800414147576,71.8439606346839,72.3121318617822
NA,110893,xh,336.997803998667,57.6976607738758,249.94,-865.47,-461.53,1.6,1.4,1.87,2.16,2.03,0.0687067854933096,0.114836274276813,0.0604154477115443,-0.0240272481192804,0.124529766543898,-0.00584563989305162,-0.127231882852151,0.0379595618268874,-0.113278974956319,0.0891089108910891,-33.94,0.1,A,0,0,0,3.99291281362129,3.90329940041926,4.04620872569869,39.4087090393113,39.1971206052708,39.6461099047491
NA,114046,xh,346.466818207377,-35.8581407592733,305.26,6768.2,1327.52,0.48,0.49,0.7,0.59,0.68,0.898448560052034,-0.0282756796961524,0.900267316399167,0.370576784099952,0.0076125787359226,-0.0697685241807723,-0.00560748447726153,0.334777049954349,0.112518879006545,0.889830508474576,8.81,0.1,A,-0.003,-0.003,-0.003,3.26661207140871,3.24548241948919,3.27978603205935,93.3417922178153,92.9253675654126,93.7583294622419
5140501942602437632,NULL,rt,26.4010788344188,-18.0598644411142,3.83753561038207,17.4604004709403,-9.39094674499684,0.542665645218507,0.17708690937278,0.444167181433223,1.55188316465178,0.554063076348259,-0.5736387,0.75034225,-0.9335126,0.7381723,-0.55610114,0.64954466,-0.49602425,-0.72778505,0.5064594,-0.7062987,45.472,0.786,117513,-6.653,-7.7,-5.51,1.93107321418876,0.511230641125184,72.3845542098905,40.2287314714446,38.654882667695,43.6117642796391
3592166163675069440,NULL,rt,174.204966807173,-7.60588599761679,3.6772455639946,-17.3743306960154,-11.7865668888445,0.344397953272712,0.134143375834703,0.604764403725224,2.14485872678778,0.749138713168287,-0.9024481,-0.9204581,-0.94817424,0.9141331,0.82892376,0.85328466,-0.82284355,0.9742595,-0.9279532,-0.9645846,48.015,1.412,126444,-6.284,-7.538,-4.779,4.53982685504795,0.477329453446317,118.905311607725,43.610329977167,41.3050863671982,48.6470476931709
6792031388922297344,NULL,rt,311.074956769599,-33.7058152845613,1.95029308590358,3.06999873750969,-9.1854213510097,0.221256461945771,0.14908294070686,0.478186739280485,1.31603264478967,1.11451888057694,0.24506561,0.6001454,-0.5861212,-0.46303624,0.1999702,-0.1768858,-0.31228808,-0.86742204,-0.8473243,0.94542843,74.094,3.182,213823,-6.022,-9.549,-4.242,2.4102882069995,0.415445887808468,186.60050808101,84.5608086169838,79.3086367999371,91.6964667377064
NA,51966,xh,159.250052264376,-8.83965931823848,25.09,-101.74,-73.3,0.94,0.93,1.24,1.11,1.13,-2.77109502497276,0.886406568740913,-1.98205342944028,1.61268200589971,-0.623092778312672,1.06971630741732,-1.17430088495575,-0.631038099318355,0.31858407079646,-0.920353982300885,20.7,0.9,A,-5.018,-6.001,-4.157,4.50940813282715,0.326468326546247,15.2986825347175,7.87727419366918,6.59765667228923,9.48171631863728
NA,92403,xh,282.455675627179,-23.8354983588311,336.72,637.02,-191.64,1.91,1.02,2.03,2.8,1.7,-0.0994881654705316,-0.10891018368326,0.0230791974681205,0.0300323036785379,-0.0515703925064077,0.0454137651757082,-0.357588949323646,-0.00294155713149169,0.0977480100951271,-0.127450980392157,-10.5,0.1,A,-0.021,-0.022,-0.02,2.92654635637996,2.87400456211332,2.9566217917746,21.4399589253654,21.3883988772126,21.4903108803007
4219876355539559936,NULL,rt,300.992394659959,-7.03932593081439,5.93726889584465,8.41572644634937,-21.0932438637982,0.270462486463566,0.142536596885251,0.436690064487402,1.65474453471365,0.910811745585662,0.69182277,0.56465507,-0.704262,-0.64941436,0.70565087,-0.7589174,-0.8353344,-0.79954386,-0.8444309,0.910404,16.613,2.072,96758,-4.697,-5.507,-4.035,2.34872282041295,0.054324173107423,18.3184087959126,35.2024877944453,31.6638834972324,38.5915302694128
NA,103749,xh,315.358858732111,40.6179455229605,18.6,51.14,0.95,0.45,0.52,0.66,0.55,0.6,-0.33339580931302,-0.0992128403910891,0.135761078712871,0.147401534653465,-0.0565298683,0.15440623,-0.073693,-0.203741,-0.0569,-0.11,-11.1,0.4,A,-4.371,-4.711,-4.034,1.95440368126986,0.050247873689644,6.20850589153467,12.0690263118973,11.427610743711,12.7357237180506
6347346143135899648,NULL,rt,293.35359539601,-83.3735439026815,7.47979610005236,6.09139741644867,-37.0890322893206,0.111309200339118,0.165603239615759,0.260576257399162,0.627486988966339,0.527858507174957,-0.2551578,0.3510946,-0.46379894,0.17606278,-0.6797358,0.6130459,-0.31148264,-0.8595118,0.122364305,0.037611045,45.659,2.209,116679,-3.876,-4.42,-3.429,4.12218042435105,1.15147960428564,9.85954836150517,33.9400383786653,30.2105243399876,37.5022479322343
5858331783973637120,63797,xt,196.129028110424,-65.9218367484392,8.46432087537682,-39.8556188124318,-14.4833883887364,0.195450798738293,0.162748463783179,0.253066315674145,0.0626968543428088,0.0600202832842292,0.428161,-0.39303824,0.069364645,0.011359297,-0.21790393,0.0319571,0.084641464,-0.0024701066,0.06511249,0.08497651,52.6,4.6,A,-2.882,-3.629,-2.413,2.15745827981697,0.552692495678897,6.47820007328397,40.1612902601921,32.2135640821071,47.6853707074521
1439617821519645696,87572,xt,268.35244467932,63.0708648314284,8.91122538264936,-6.61996190376455,25.1780123772134,0.449427695716319,0.189627325600498,0.465418939738184,0.0341325785524062,0.0277071469902496,0.3483559,-0.91905636,0.54019326,0.122584805,-0.46491292,0.1760331,0.26659623,-0.50584865,-0.1653764,0.09754508,13.1,4.3,A,-3.035,-3.881,-2.479,3.59199377012423,1.8983513302618,8.40598047810845,36.3442142226293,28.9945018478932,43.3362696311169
NA,97022,xh,295.778897227058,-8.32942065329338,14.41,19.36,-56.74,0.65,0.34,0.72,0.75,0.38,0.977133090929857,-0.170973383531804,0.0613059430522722,-0.0238632143531993,-0.136584068427714,-0.161106197429377,-0.383268305961347,0.808026730650335,0.532068902327286,1.08411214953271,4.9,0.8,B,-2.884,-3.16,-2.62,3.46036256576052,0.0499367791942164,9.34688324047541,23.5397089428,22.1985808761693,24.8482806971156
NA,31143,xh,98.0114396024911,40.4030650300936,26.86,-7.45,-151.62,1.22,0.85,1.38,1.6,1.01,0.134780351774946,0.0530907899475238,-0.0718496731886578,-0.106097997032283,-0.163018740298318,-0.198262390559225,-0.492854483489418,0.110736851374854,0.226537216828479,0.333333333333333,25,4.7,A,-1.995,-3.469,-1.4,4.96407295985235,1.92283030022347,12.3032061835922,18.1269603546856,10.284941841242,25.7318820637529
NA,107556,xh,326.76018432901,-16.1261538570692,84.27,261.7,-296.7,0.17,0.14,0.19,0.22,0.14,50.8109443401209,-34.9065119359186,-16.1293805435295,-12.1760840702958,-10.8125755615789,-5.1485388016305,-3.78841004564896,3.69419017373434,2.71343172053053,1.09900990099009,-3.4,0.8,A,-1.568,-1.894,-1.345,3.30713038272237,2.38116434799866,4.02891106855245,7.137276241587,5.81987070364143,8.39904250349547
4519789317615000064,93873,xt,286.773186358065,20.8870694612979,113.437040158467,-478.381145489487,-349.096825298572,0.1543365454203,0.219154126680151,0.337925833954013,0.0903827616039355,0.114479236988217,0.022222437,-0.10882874,0.010286116,-0.056363065,0.16477835,-0.07673681,-0.0035834634,-0.05977235,-0.03295892,0.34719592,32.41,0.1,A,-0.127,-0.127,-0.126,3.39068589206083,3.32622577280829,3.4252745112772,62.7187085916074,62.561028456048,62.8789185116571
2463221743494373888,9406,xt,30.2060828780809,-8.47187804235967,18.353816729958,89.3067646430498,-56.556092985979,0.287800164779458,0.176936347406041,0.277109586387115,0.0373319588455752,0.0269832464550993,-0.5638882,0.4983005,0.2975241,-0.1864614,-0.60288525,-0.181469,0.27634895,0.13369222,-0.2043798,0.28905022,43.6,1.01,A,-1.554,-1.643,-1.473,4.50423552542764,2.21806449481244,5.83706139331365,34.3167983769139,32.5865742120855,35.9681120808516
2974596320876422144,NULL,rt,73.2063366463458,-19.9171776758935,16.127656048226,37.815833725655,-16.69157237436,0.113599525678179,0.18725723457745,0.224871475784077,0.760326648148083,0.633302445592624,0.05136091,0.13859776,-0.030607717,-0.029443668,-0.16225228,0.3446372,-0.58554816,0.37162447,-0.349294,-0.62844163,61.469,7.407,224979,-1.583,-2.363,-1.201,4.1744411322661,2.47641140163835,6.09527952710808,38.34370191202,25.5917191865585,50.4077276170671
3633065144370063360,67092,xt,206.272242394491,-4.62060972941402,33.5734370336966,-163.810527669711,-96.2168781527055,0.444410292538588,0.164303951012559,0.354926311393423,0.124586070090932,0.0765810309883971,0.4659825,-0.6935997,0.13270973,0.07266817,-0.35202637,0.071069084,0.11741034,-0.0921791,-0.044665966,-0.27366424,12,10,B,-1.67,-4.449,0,4.82410056043892,1.60738618983007,29.5096277277669,17.2763539936092,4.08998477791941,33.4802664401723
2603089827390642688,113020,xt,343.319718134402,-14.2655668233613,214.05133273153,957.932698119164,-673.632787818978,0.881039775101527,0.789780976025145,0.970971083054259,0.112345242961475,0.0813830746825383,-0.0022398531,0.058971893,0.3119683,-0.012195152,-0.37253857,-0.004325126,0.39072666,-0.006443478,-0.16780433,0.24111144,-1.59,0.18,A,-0.805,-0.833,-0.777,2.35975162372373,2.13540932837676,2.49859547702901,4.91088766535656,4.64835574788412,5.17182883339799
3179384931394690048,20723,xt,66.6096774617752,-10.5509843640602,25.453276538478,84.1887853792388,-59.5611604658087,0.177484352883313,0.164426992709411,0.263878177992011,0.0588673450201153,0.0486659191634925,-0.14752181,-0.0999827,0.113433145,-0.025542244,-0.32586077,-0.032563258,0.11561068,-0.008597653,-0.056249507,0.20312603,49.98,0.17,A,-1.29,-1.311,-1.266,4.84822153677278,4.00728685035889,5.29719473897542,29.6636669176884,29.367578754624,29.952493744016
NA,25119,xh,80.6562136371816,2.60372301027994,49.44,56.17,-139.35,0.96,0.66,1.17,1.29,0.77,0.42294546966929,0.182140108017284,0.300139662728182,0.121953331664807,-0.304622928169073,0.1910643089012,0.730518042679514,-0.125109408453739,-0.447434119278779,0.339805825242718,36.41,0.15,A,-1.163,-1.23,-1.103,3.53065108754313,2.27856865680701,4.00875311645484,16.786024644974,16.5337706328024,17.0494802432639
4519789077096836608,93899,xt,286.8050167609,20.8760926718943,112.773747967596,-480.824428707727,-332.594481906666,0.21730819438585,0.257938139296632,0.408388404355408,0.0897818156862162,0.106321553357765,0.071072094,0.09618855,-0.0194255,-0.10175314,-0.027890934,-0.08545246,0.04282642,-0.021930002,-0.00033221694,0.34725642,32.17,0.1,A,-0.128,-0.128,-0.127,3.42409008515299,3.34687140407087,3.46296035247077,62.4987568876251,62.3364336474979,62.6668906963707
1344497764930721536,87382,xt,267.808425761746,40.0724901542352,29.5877546435861,-16.6755470198515,9.79545506971342,0.250137970625789,0.241083065112939,0.277417137080423,0.0258786970411155,0.0304187848737538,0.14321421,-0.021350054,0.39761236,0.041342515,-0.31896433,0.05363477,0.3131429,-0.010439037,-0.1224748,0.110253274,1.88,0.09,A,-1.188,-1.209,-1.168,2.48302758644049,2.42128313158342,2.50894507652197,27.7978152510609,27.6429090947495,27.944925342379
NA,6711,xh,21.577859966437,43.4579691818581,23.97,108.76,-59.72,0.35,0.3,0.45,0.46,0.35,0.499284160216928,0.796280254198652,-0.593403504264665,0.0827226361998485,-0.0505127740263833,0.373645428072219,-0.605043680838672,-0.366641584158416,0.00138613861386134,-0.22,31,0.4,A,-1.074,-1.113,-1.034,2.09251962098535,1.70153973641518,2.51597551421378,38.0125295658344,37.3252223443234,38.6723510830186
NA,112748,xh,342.500804794508,24.6017428039324,30.74,144.7,-41.87,0.22,0.15,0.27,0.29,0.25,0.784853983933084,-0.763494791785939,-0.96149745684556,-0.362750234842767,-0.238466483095717,-0.0313169297127735,-0.79831389079502,0.605845544554455,0.296633663366337,0.24,13.54,0.2,A,-1.084,-1.103,-1.064,4.53123192841726,4.16365388947254,4.7793052346164,29.1271333964916,28.8116003326226,29.4613589686407
NA,19255,xh,61.8931420043956,38.0753987496851,49.06,174.51,-224.16,0.5,0.28,0.61,0.59,0.51,-0.239429278713288,0.613473516800509,0.176760182727881,-0.0501222586026719,-0.322240745941274,0.580754747509104,0.853079510849636,-0.0922055168479811,-0.167216721672167,0.703703703703704,26.54,0.11,A,-0.882,-0.898,-0.865,3.15975023040461,2.66942648507018,3.52850052682696,22.3881102161244,22.2092134474561,22.5815397302335
225668198891010560,19335,xt,62.1525714725563,38.0391792723915,47.0369712028551,164.848310263007,-201.398859491521,0.609876403253915,0.213555760446421,0.700774512737056,0.0303788020248642,0.0118403341232778,0.21627246,0.043644223,0.8413857,0.16670048,0.34511903,0.1849492,0.7506222,0.035984136,0.26383436,0.08592442,26.35,0.18,A,-0.925,-0.948,-0.9,3.63059969094979,3.40809168784844,3.87014213043425,22.1903429591405,21.8890332810182,22.4902118253136
NA,47058,xh,143.855132789777,3.90549379526281,21.26,-48.9,-81.2,1.36,1.05,1.38,1.79,1.12,-0.717750170303983,0.139133060426973,-0.690390000198248,0.416082372283008,-0.601823674654051,0.272928551599982,-0.89743384648963,0.0452368142862532,0.379459734964323,-0.564814814814816,60.2,0.3,A,-1,-1.118,-0.901,4.9812951339268,3.48774336361825,6.5645576104938,45.8708077759964,45.433927622191,46.4052204959296
4293318818833464832,94761,xt,289.230236010682,5.16519781377147,169.432737133915,-579.171733732285,-1332.98280639768,0.254155943558147,0.253735865904562,0.363420247714903,0.0760359836383776,0.049583556291363,0.4043814,-0.36202493,0.09664433,0.08677355,-0.3301797,0.08199257,0.16577339,-0.09544362,-0.06406597,0.06286018,35.88,0.1,A,-0.076,-0.076,-0.076,2.78563976218009,2.74600566929481,2.80717188820746,66.5478664719789,66.3833549879926,66.7096854025713
5663679227554026496,47645,rt,145.70695868021,-22.9644642390462,31.7145699624468,-102.427055362289,-30.4215444500482,0.541523558538683,0.36216469547426,0.502781271674722,0.215819683474176,0.186215235434703,0.6040256,0.6944197,0.046795428,-0.02166603,0.46966624,0.09112535,-0.062168244,0.1777749,-0.11075519,-0.3662735,51.2,0.969,116708,-0.972,-1.032,-0.923,3.1306777485048,2.8272782882804,3.33144866183685,31.6370315692498,29.9710580046721,33.2210300251123
4020137733208048640,58019,xt,178.503263046434,29.5537328309574,21.6692917990118,-80.8671542008334,-80.7121735360535,0.163316005975264,0.104295855626194,0.219265771515303,0.293178506438912,0.24135691427514,0.010702649,-0.24712053,-0.10473596,0.1359203,0.06514897,0.09657786,-0.22187455,0.31683213,-0.2381125,-0.13583025,43,10,B,-0.96,-1.509,-0.715,4.51740137841336,2.64696564355067,7.12524321528793,46.898293480871,29.7636668135955,63.1579322929534
NA,37766,xh,116.167391714261,3.55417559210801,167.88,-345.25,-450.7,2.21,1.34,2.31,2.4,1.68,-0.0703434073083434,0.133982361277203,-0.118299244704145,-0.041780291016539,-0.0207454004423285,-0.00181924900244444,-0.158279971014278,-0.0681048783528742,-0.0901662981832164,-0.0891089108910891,26.53,0.3,A,-0.571,-0.591,-0.549,3.5740865440233,3.22155068502378,3.77638739675128,8.19734447707531,7.79687378081637,8.60560572960451
3844124407140189184,45737,xt,139.86796810778,0.896711305499745,35.1697115142958,-137.448699387087,-125.708466675181,0.27030574636863,0.215919818323672,0.248854597733028,0.0913146920637716,0.0766536523117236,0.21763057,0.06842276,0.08359433,0.043534547,0.043901738,0.0423857,0.08772275,0.09943095,-0.055371094,-0.34680897,51.05,0.09,A,-0.79,-0.798,-0.782,3.97848348323693,3.46503530642971,4.24493685367023,34.9534531981845,34.8042129989489,35.1107110050159
NA,88635,xh,271.452033745763,-30.4233989118965,33.67,-53.92,-180.9,0.17,0.11,0.18,0.23,0.13,32.4335798712558,-3.35340243073188,-7.22761896985265,-7.35201197248459,-1.29432578950918,-4.03019949181288,-4.08848877157707,-0.739097203738204,0.0904034690799427,1.12745098039217,22,2.9,A,-0.861,-1.009,-0.756,4.21411492953574,3.21577624090897,5.00575902695222,33.4484555044558,28.480418047204,38.156172463156
4281201410420247552,92984,xt,284.1548847689,4.26489320899679,37.4657868514145,-2.34743919226767,-84.7247124045713,0.223230266205395,0.207998017307033,0.303441317140988,0.0344112205831595,0.0257140379489382,0.10249197,-0.3891824,0.27184469,0.012078076,-0.5562117,0.022599898,0.32314023,-0.12842737,-0.17420016,0.12329829,10.33,0.09,A,-0.784,-0.796,-0.772,2.45206016318432,2.33120228803406,2.50539131105836,33.2356125527594,33.0812061625185,33.385597517646
2894448451563327488,NULL,rt,99.4180357167469,-30.1552140521266,25.1692209606228,-24.8155335511341,-17.6975356032893,0.272151897443624,0.297245629815931,0.371251770279458,1.49600522175142,1.07028054848178,-0.37548608,-0.124668434,-0.38980696,0.41329712,0.30509812,0.5515343,-0.5538521,0.52747554,-0.4981397,-0.5010769,82.201,0.947,136942,-0.691,-0.717,-0.666,3.61087299933949,2.82258799906198,4.044339477986,56.1925743689225,54.5635762470744,57.7476291252822
5432246838952468480,NULL,rt,147.150011425597,-38.521817278828,28.204604215153,-100.365203841686,6.4829750500478,0.243751367315359,0.236968039772422,0.380986962035846,1.30433555607285,0.759689588782515,-0.5372839,-0.5698521,-0.7467172,0.3445133,0.5074237,0.6929414,0.006574847,0.7936355,0.083931245,-0.0683881,67.929,0.781,83365,-0.733,-0.759,-0.707,2.6448332412343,2.19249620043482,2.9323102442942,47.3145125147492,45.9549307718539,48.6005636167997
NA,62145,xh,191.060604741573,51.7600038558101,67.2,-379.08,-183.68,0.42,0.43,0.66,0.52,0.46,0.69692035985251,-0.219667469680647,-0.200256792235227,-0.130866550597994,-0.347365452794481,-0.35430942318675,0.173146773272416,0.442899019607843,0.421862745098039,0.19,9.51,0.16,A,-0.625,-0.632,-0.618,4.30598804445589,3.49937875925824,4.69815779251667,22.3560167109887,22.0715261786053,22.6531441620323
6774011080537564160,NULL,rt,316.378119952547,-39.5443680003186,18.7928410205156,46.2906342493893,-72.1476334793755,0.228523957963598,0.20246282048363,0.377587304061455,0.816801813316166,0.832316314621228,0.23300917,0.23004085,-0.36012304,-0.06459038,0.024544308,0.040892694,-0.18075739,-0.60952204,-0.5711497,0.7870294,61.707,0.606,91134,-0.788,-0.819,-0.761,3.635141766282,2.89951055543326,4.00096755363863,66.0425736294427,64.9962156615831,67.0387337859437
43335532821872896,17405,xt,55.9385302926846,16.6664070270049,58.1247038672226,156.198125856884,-310.030325055634,0.32212146949354,0.21989224819062,0.36345510912978,0.146007343959524,0.0924149442168081,0.079386614,0.06801702,-0.008932483,-0.013758538,-0.33247498,0.006534433,0.018110868,-0.048036125,-0.04981966,0.18849601,34.99,3.04,A,-0.643,-0.782,-0.545,4.8290369252308,3.44232010551526,6.00170893099947,25.2118040903971,20.2081443384975,29.998957230152
NA,24608,xh,79.1723279481914,45.999621950313,76.2,75.25,-426.89,0.45,0.31,0.46,0.54,0.28,108.248624652124,-14.944149403308,-36.6756971236779,-16.178084141558,-6.49863351723733,-14.3530516542549,-6.48662773058211,2.07832594966525,0.932621359223243,2.09708737864064,29.19,0.07,A,-0.493,-0.498,-0.488,1.74807118570715,1.62943576028758,1.81883795464877,25.870335869258,25.759434874216,25.9914122232714
2903280759747942400,NULL,rt,89.3008924781875,-30.4385013597983,1.00749706624676,2.62755441204882,0.975274501793377,0.185497953902333,0.267418669898619,0.342873108317611,0.717987247611892,0.876981135413106,-0.049121156,-0.22207773,-0.38044158,0.19155048,0.36692658,0.3720893,-0.7432624,0.33273074,-0.724659,-0.52010256,81.944,0.921,93970,-16.042,-33.079,-10.581,4.59138336809171,2.22242064375896,432.845208304149,63.6659323645155,59.5960098759286,70.3619456796992
5656160389085012992,NULL,rt,135.89029928893,-20.5997363593065,21.9628455519781,-61.455892050915,-3.29784687325359,0.300256351018081,0.185881438183736,0.453289216893363,1.48786496215602,1.32908859680393,-0.13221332,-0.88144207,-0.4794059,0.7872897,0.21798168,0.52649915,0.011570133,0.6923829,-0.71759397,-0.28768864,90.806,3.173,215944,-0.64,-0.696,-0.593,4.53334266359891,3.64139800620148,5.15544659536357,69.4716105998253,63.9854018419943,74.6140397564004
6714904462165814272,92519,xt,282.832179317288,-44.4759732222249,19.7642238080542,-15.588900857304,-99.7422294034122,0.232563698401795,0.231005218415155,0.289552812974088,0.0540973157517351,0.039792254873578,0.32256004,-0.472215,0.18335792,0.04805502,-0.5349298,0.05046459,0.20683715,-0.13412262,-0.12148201,0.34749404,70.9,0.3,A,-0.649,-0.667,-0.633,3.43039050111669,3.3724663052396,3.46914632194624,76.2732269348838,75.754456503081,76.7596408344953
6658015696183734272,NULL,rt,287.442069562682,-51.0486503919307,16.236235039875,4.05443720257672,-69.7405185218922,0.516260809976822,0.429388342382315,0.973741868590012,1.18806916148679,1.69462068829103,-0.9802305,0.9712886,-0.96279347,-0.939093,-0.9783052,0.96507317,0.95325685,-0.9661176,-0.973442,0.9595685,94.392,0.953,136797,-0.624,-0.698,-0.564,3.78707495836752,2.19243934424502,4.1744377254402,96.6972894656974,95.0530001893252,98.2883782926727
